cpu_0_idle,cpu_0_iowait,cpu_0_irq,cpu_0_nice,cpu_0_softirq,cpu_0_steal,cpu_0_system,cpu_0_user,cpu_1_idle,cpu_1_iowait,cpu_1_irq,cpu_1_nice,cpu_1_softirq,cpu_1_steal,cpu_1_system,cpu_1_user,cpu_2_idle,cpu_2_iowait,cpu_2_irq,cpu_2_nice,cpu_2_softirq,cpu_2_steal,cpu_2_system,cpu_2_user,cpu_3_idle,cpu_3_iowait,cpu_3_irq,cpu_3_nice,cpu_3_softirq,cpu_3_steal,cpu_3_system,cpu_3_user,memory_used_bytes,node_memory_Buffers_bytes,node_memory_Cached_bytes,node_memory_MemAvailable_bytes,node_memory_MemFree_bytes,node_memory_MemTotal_bytes
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.1,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,1252855808,117379072,5559103488,7070420992,1498640384,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.31,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.35,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.76,59.49,1252851712,117379072,5559107584,7070425088,1498640384,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.15,0.0,0.0,0.0,0.0,0.0,0.0,1.1,59.24,1244549120,117379072,5559107584,7078727680,1506942976,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.62,59.62,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.56,59.68,1244807168,117379072,5559107584,7078469632,1506684928,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.74,59.57,0.0,0.0,0.0,0.0,0.01,0.0,0.25,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.49,59.83,1246068736,117379072,5559107584,7077208064,1505423360,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.19,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.91,0.0,0.0,0.0,0.0,0.0,0.0,0.83,59.5,1246298112,117379072,5559107584,7076978688,1505193984,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.03,60.24,1247973376,117379072,5559238656,7075303424,1503387648,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.35,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,59.34,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.19,1247789056,117379072,5559238656,7075487744,1503571968,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.84,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.01,1248305152,117379072,5559238656,7074971648,1503055872,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.25,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.11,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.99,59.36,1248555008,117379072,5559246848,7074721792,1502797824,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.34,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.55,59.77,0.0,0.0,0.0,0.0,0.0,0.0,0.6,59.71,1248555008,117379072,5559246848,7074721792,1502797824,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.9,59.4,0.0,0.0,0.0,0.0,0.01,0.0,0.15,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.05,0.0,0.0,0.0,0.0,0.0,0.0,0.37,59.93,1248784384,117379072,5559246848,7074492416,1502568448,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.26,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.37,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.23,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.46,1249042432,117379072,5559246848,7074234368,1502310400,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.86,0.0,0.0,0.0,0.0,0.01,0.0,0.2,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.78,59.51,1249042432,117379072,5559246848,7074234368,1502310400,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.72,59.61,0.0,0.0,0.0,0.0,0.0,0.0,0.32,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.39,59.95,1248784384,117379072,5559246848,7074492416,1502568448,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.38,59.92,0.0,0.0,0.0,0.0,0.0,0.0,0.87,59.44,0.0,0.0,0.0,0.0,0.0,0.0,0.33,59.97,0.0,0.0,0.0,0.0,0.01,0.0,0.19,60.12,1248784384,117379072,5559246848,7074492416,1502568448,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.12,0.0,0.0,0.0,0.0,0.0,0.0,1.11,59.18,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.13,1249271808,117379072,5559246848,7074004992,1502081024,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,60.2,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,1249267712,117379072,5559250944,7074009088,1502081024,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.45,59.84,0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.76,59.54,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,1250041856,117379072,5559250944,7073234944,1501306880,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.56,59.74,0.0,0.0,0.0,0.0,0.0,0.0,0.71,59.59,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.05,1250811904,117379072,5559255040,7072464896,1500532736,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.05,0.0,0.0,0.0,0.0,0.0,0.0,1.12,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.15,1250783232,117379072,5559255040,7072493568,1500561408,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.05,0.0,0.0,0.0,0.0,0.0,0.0,1.01,59.27,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.09,1252331520,117379072,5559255040,7070945280,1499013120,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.21,60.07,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.16,1243406336,117379072,5559255040,7079870464,1507938304,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.62,59.65,0.0,0.0,0.0,0.0,0.0,0.0,0.33,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.44,59.83,1243910144,117379072,5559255040,7079366656,1507434496,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.45,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.86,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.11,1244397568,117379072,5559255040,7078879232,1506947072,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,1.02,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,60.24,0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.02,1245138944,117379072,5559259136,7078137856,1506201600,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.35,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.67,59.59,0.0,0.0,0.0,0.0,0.0,0.0,0.43,59.82,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.0,1246904320,117379072,5559259136,7076372480,1504436224,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.84,59.46,0.0,0.0,0.0,0.0,0.0,0.0,0.45,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.04,60.26,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,1245876224,117379072,5559259136,7077400576,1505464320,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.93,59.36,0.0,0.0,0.0,0.0,0.0,0.0,0.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.11,60.19,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.16,1246134272,117379072,5559259136,7077142528,1505206272,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.06,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.11,0.0,0.0,0.0,0.0,0.01,0.0,0.15,60.16,1247617024,117379072,5559263232,7075659776,1503719424,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.09,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.18,1247870976,117379072,5559263232,7075405824,1503465472,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.07,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.17,1247866880,117379072,5559271424,7075409920,1503465472,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.54,59.71,0.0,0.0,0.0,0.0,0.0,0.0,0.11,60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,59.48,1248641024,117379072,5559267328,7074635776,1502691328,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.9,59.42,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.41,59.9,1248641024,117379072,5559267328,7074635776,1502691328,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.16,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.29,1249386496,117379072,5559267328,7073890304,1501945856,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.1,0.0,0.0,0.0,0.0,0.0,0.0,1.03,59.27,1251508224,117379072,5559271424,7071768576,1499820032,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.39,59.92,0.0,0.0,0.0,0.0,0.0,0.0,0.83,59.48,1250209792,117379072,5559271424,7073067008,1501118464,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.31,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.08,0.0,0.0,0.0,0.0,0.0,0.0,1.07,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.04,60.28,1250209792,117379072,5559271424,7073067008,1501118464,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.14,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.1,1250467840,117379072,5559271424,7072808960,1500860416,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.16,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.27,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.05,1250426880,117379072,5559275520,7072849920,1500897280,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.33,59.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,60.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.31,59.97,1250398208,117379072,5559275520,7072878592,1500925952,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,59.93,0.0,0.0,0.0,0.0,0.0,0.0,0.83,59.42,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.0,1247449088,117379072,5559275520,7075827712,1503875072,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,1.18,59.13,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.15,1247678464,117379072,5559275520,7075598336,1503645696,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,1.28,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.09,60.23,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.22,1248448512,117379072,5559279616,7074828288,1502871552,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,1.15,59.14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.07,1248673792,117379072,5559283712,7074603008,1502642176,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.17,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.94,59.33,1249419264,117379072,5559283712,7073857536,1501896704,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.27,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.18,0.0,0.0,0.0,0.0,0.01,0.0,0.21,60.13,1249419264,117379072,5559283712,7073857536,1501896704,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,60.18,0.0,0.0,0.0,0.0,0.0,0.0,1.05,59.21,1249677312,117379072,5559283712,7073599488,1501638656,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.31,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,60.27,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.22,1249677312,117379072,5559283712,7073599488,1501638656,8323276800
