cpu_0_idle,cpu_0_iowait,cpu_0_irq,cpu_0_nice,cpu_0_softirq,cpu_0_steal,cpu_0_system,cpu_0_user,cpu_1_idle,cpu_1_iowait,cpu_1_irq,cpu_1_nice,cpu_1_softirq,cpu_1_steal,cpu_1_system,cpu_1_user,cpu_2_idle,cpu_2_iowait,cpu_2_irq,cpu_2_nice,cpu_2_softirq,cpu_2_steal,cpu_2_system,cpu_2_user,cpu_3_idle,cpu_3_iowait,cpu_3_irq,cpu_3_nice,cpu_3_softirq,cpu_3_steal,cpu_3_system,cpu_3_user,memory_used_bytes,node_memory_Buffers_bytes,node_memory_Cached_bytes,node_memory_MemAvailable_bytes,node_memory_MemFree_bytes,node_memory_MemTotal_bytes
0.0,0.0,0.0,0.0,0.01,0.0,0.25,60.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.86,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.06,2124902400,116023296,5398376448,6198374400,799907840,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.31,2172801024,116023296,5398376448,6150475776,752017408,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.1,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.29,1986809856,116023296,5398351872,6336466944,935964672,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.27,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.12,60.15,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.23,2085502976,116023296,5398355968,6237773824,837267456,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.05,0.0,0.0,0.0,0.0,0.01,0.0,0.28,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.15,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.21,2090942464,116023296,5398355968,6232334336,831811584,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.17,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.17,0.0,0.0,0.0,0.0,0.0,0.0,1.05,59.34,2089742336,116023296,5398355968,6233534464,833011712,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.01,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.05,1619361792,116023296,5398355968,6703915008,1303392256,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.48,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.78,59.56,2088103936,116023296,5398355968,6235172864,834650112,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.4,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.89,59.41,2112598016,116023296,5398355968,6210678784,810156032,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.32,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.69,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.29,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.85,2077982720,116023296,5398355968,6245294080,844795904,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.19,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.31,2078666752,116023296,5398355968,6244610048,844111872,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.06,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.05,59.29,2174889984,116023296,5398360064,6148386816,747884544,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.14,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.24,1439875072,116023296,5398364160,6883401728,1482895360,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.21,1611931648,116023296,5398364160,6711345152,1310851072,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.42,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.07,0.0,0.0,0.0,0.0,0.01,0.0,0.48,59.81,0.0,0.0,0.0,0.0,0.0,0.0,0.55,59.74,1541083136,116023296,5398556672,6782193664,1385627648,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.66,59.64,0.0,0.0,0.0,0.0,0.0,0.0,0.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31,59.99,2099953664,116023296,5398556672,6223323136,826757120,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.44,59.83,0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.79,59.47,1663864832,116023296,5398556672,6659411968,1262837760,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.22,60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,60.24,0.0,0.0,0.0,0.0,0.0,0.0,1.06,59.31,2204344320,116023296,5398560768,6118932480,722329600,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.19,0.0,0.0,0.0,0.0,0.0,0.0,1.11,59.21,2092400640,116023296,5398560768,6230876160,834273280,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.58,59.69,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.64,59.63,1511956480,116023296,5398560768,6811320320,1414717440,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.25,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.56,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.11,0.0,0.0,0.0,0.0,0.0,0.0,0.65,59.69,2094817280,116023296,5398560768,6228459520,831856640,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.12,60.15,2161987584,116023296,5398560768,6161289216,764686336,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.38,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.67,59.65,0.0,0.0,0.0,0.0,0.0,0.0,0.43,59.89,0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.06,2089504768,116023296,5398568960,6233772032,837160960,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.93,59.35,0.0,0.0,0.0,0.0,0.0,0.0,0.38,59.91,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.09,1804120064,116023296,5398568960,6519156736,1122570240,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.56,59.79,0.0,0.0,0.0,0.0,0.0,0.0,0.66,59.69,0.0,0.0,0.0,0.0,0.0,0.0,0.32,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.25,2096144384,116023296,5398568960,6227132416,830537728,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.1,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,1618509824,116023296,5398568960,6704766976,1308172288,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.31,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.35,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.76,59.49,2072772608,116023296,5397733376,6250504192,845500416,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.15,0.0,0.0,0.0,0.0,0.0,0.0,1.1,59.24,1450434560,116023296,5397737472,6872842240,1467834368,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.62,59.62,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.56,59.68,1682440192,116023296,5397737472,6640836608,1235828736,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.74,59.57,0.0,0.0,0.0,0.0,0.01,0.0,0.25,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.49,59.83,2081423360,116023296,5397737472,6241853440,836845568,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.19,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.91,0.0,0.0,0.0,0.0,0.0,0.0,0.83,59.5,2263089152,116023296,5397737472,6060187648,655130624,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.03,60.24,2072670208,116023296,5397737472,6250606592,845615104,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.35,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,59.34,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.19,2085908480,116023296,5397737472,6237368320,832376832,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.84,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.01,2079141888,116023296,5397737472,6244134912,839143424,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.25,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.11,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.99,59.36,1728311296,116023296,5397741568,6594965504,1189969920,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.34,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.55,59.77,0.0,0.0,0.0,0.0,0.0,0.0,0.6,59.71,2080886784,116023296,5397745664,6242390016,837390336,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.9,59.4,0.0,0.0,0.0,0.0,0.01,0.0,0.15,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.05,0.0,0.0,0.0,0.0,0.0,0.0,0.37,59.93,2096025600,116023296,5397745664,6227251200,822235136,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.26,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.37,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.23,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.46,1670062080,116023296,5397745664,6653214720,1248149504,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.86,0.0,0.0,0.0,0.0,0.01,0.0,0.2,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.78,59.51,2095341568,116023296,5398044672,6227935232,827797504,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.72,59.61,0.0,0.0,0.0,0.0,0.0,0.0,0.32,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.39,59.95,2085629952,116023296,5398048768,6237646848,837505024,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.38,59.92,0.0,0.0,0.0,0.0,0.0,0.0,0.87,59.44,0.0,0.0,0.0,0.0,0.0,0.0,0.33,59.97,0.0,0.0,0.0,0.0,0.01,0.0,0.19,60.12,1831972864,116023296,5398048768,6491303936,1091145728,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.12,0.0,0.0,0.0,0.0,0.0,0.0,1.11,59.18,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.13,2090967040,116023296,5398048768,6232309760,832143360,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,60.2,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,2083033088,116023296,5398048768,6240243712,840077312,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.45,59.84,0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.76,59.54,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,2088689664,116023296,5398048768,6234587136,834412544,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.56,59.74,0.0,0.0,0.0,0.0,0.0,0.0,0.71,59.59,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.05,2082508800,116023296,5398048768,6240768000,840593408,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.05,0.0,0.0,0.0,0.0,0.0,0.0,1.12,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.15,1524133888,116023296,5398183936,6799142912,1398841344,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.05,0.0,0.0,0.0,0.0,0.0,0.0,1.01,59.27,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.09,1925308416,116023296,5398183936,6397968384,997658624,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.21,60.07,0.0,0.0,0.0,0.0,0.0,0.0,1.04,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.16,1787891712,116023296,5398188032,6535385088,1134776320,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.3,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.62,59.65,0.0,0.0,0.0,0.0,0.0,0.0,0.33,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.44,59.83,2011271168,116023296,5398188032,6312005632,911699968,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.45,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.86,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.11,2190614528,116023296,5398188032,6132662272,732332032,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,1.02,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,60.24,0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.02,2174889984,116023296,5398360064,6148386816,747884544,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.35,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.67,59.59,0.0,0.0,0.0,0.0,0.0,0.0,0.43,59.82,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.0,1439875072,116023296,5398364160,6883401728,1482895360,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.84,59.46,0.0,0.0,0.0,0.0,0.0,0.0,0.45,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.04,60.26,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,1611931648,116023296,5398364160,6711345152,1310851072,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.93,59.36,0.0,0.0,0.0,0.0,0.0,0.0,0.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.11,60.19,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.16,2086801408,116023296,5398364160,6236475392,838094848,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.06,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.11,0.0,0.0,0.0,0.0,0.01,0.0,0.15,60.16,1600319488,116023296,5398364160,6722957312,1324576768,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.09,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.18,1817186304,116023296,5398364160,6506090496,1107709952,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.07,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.17,2089701376,116023296,5398368256,6233575424,835190784,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.54,59.71,0.0,0.0,0.0,0.0,0.0,0.0,0.11,60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,59.48,2094329856,116023296,5398368256,6228946944,830554112,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.9,59.42,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.41,59.9,1596973056,116023296,5398368256,6726303744,1327919104,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.02,0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.16,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.29,2087051264,116023296,5398368256,6236225536,837808128,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.29,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.19,60.1,0.0,0.0,0.0,0.0,0.0,0.0,1.03,59.27,2092736512,116023296,5398368256,6230540288,832122880,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.39,59.92,0.0,0.0,0.0,0.0,0.0,0.0,0.83,59.48,1557504000,116023296,5398372352,6765772800,1367351296,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.31,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.08,0.0,0.0,0.0,0.0,0.0,0.0,1.07,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.04,60.28,2072670208,116023296,5397716992,6250606592,845701120,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.14,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.1,2048131072,116023296,5397729280,6275145728,870244352,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.16,0.0,0.0,0.0,0.0,0.0,0.0,1.02,59.27,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.05,2079117312,116023296,5397733376,6244159488,839237632,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.33,59.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,60.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.31,59.97,1980788736,116023296,5397733376,6342488064,937566208,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.24,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,59.93,0.0,0.0,0.0,0.0,0.0,0.0,0.83,59.42,0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.0,2072772608,116023296,5397733376,6250504192,845500416,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,1.18,59.13,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.08,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60.15,1450434560,116023296,5397737472,6872842240,1467834368,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,1.28,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.09,60.23,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.22,1682440192,116023296,5397737472,6640836608,1235828736,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,1.15,59.14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.07,2081423360,116023296,5397737472,6241853440,836845568,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.42,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.17,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.94,59.33,2263089152,116023296,5397737472,6060187648,655130624,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.27,60.06,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.18,0.0,0.0,0.0,0.0,0.01,0.0,0.21,60.13,2072670208,116023296,5397737472,6250606592,845615104,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,60.18,0.0,0.0,0.0,0.0,0.0,0.0,1.05,59.21,2085908480,116023296,5397737472,6237368320,832376832,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.31,60.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,60.27,0.0,0.0,0.0,0.0,0.0,0.0,1.08,59.22,2079141888,116023296,5397737472,6244134912,839143424,8323276800
